"Tipo de información","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles"
"Fecha","SF17908","SF18561","SF329","SF17886","SF17887","SF17888","SF17889","SF17890","SF17891","SF17892","SF17893","SF17894","SF17895","SF17896","SF17897","SF17898","SF17899","SF17900","SF17901","SF17902","SF17903","SF345500"
01/12/2015,17.0666,17.0365,17.0019,17.0474,17.0521,17.0584,17.0632,17.0143,17.0928,17.0507,17.0554,17.0679,17.0727,17.0170,17.1262,17.0531,17.0577,17.0703,17.0750,17.0193,17.1285,N/E
01/01/2016,18.0728,18.0255,17.9780,18.0299,18.0352,18.0900,18.0952,18.0059,18.1146,18.0334,18.0386,18.0875,18.0928,18.0073,18.1498,18.0362,18.0415,18.0904,18.0956,18.0101,18.1526,N/E
01/02/2016,18.4731,18.4777,18.4837,18.4673,18.4730,18.4622,18.4680,18.4047,18.5480,18.4703,18.4760,18.4736,18.4794,18.3656,18.5827,18.4727,18.4783,18.4759,18.4817,18.3679,18.5850,N/E
01/03/2016,17.6490,17.6923,17.7383,17.6466,17.6515,17.6097,17.6149,17.5927,17.7042,17.6501,17.6551,17.6128,17.6179,17.5724,17.7161,17.6529,17.6579,17.6156,17.6207,17.5752,17.7189,N/E
01/04/2016,17.4877,17.4905,17.4924,17.4728,17.4781,17.4692,17.4748,17.4254,17.5259,17.4773,17.4827,17.4740,17.4796,17.4285,17.5433,17.4806,17.4860,17.4773,17.4829,17.4318,17.5466,N/E
01/05/2016,18.1542,18.0980,18.0405,18.1285,18.1340,18.1490,18.1541,18.0935,18.1961,18.1330,18.1385,18.1534,18.1585,18.0888,18.2093,18.1361,18.1417,18.1565,18.1616,18.0919,18.2124,N/E
01/06/2016,18.6530,18.6506,18.6471,18.3842,18.3900,18.6238,18.6288,18.5869,18.6968,18.5112,18.5169,18.6273,18.6323,18.5699,18.7232,18.6370,18.6428,18.6301,18.6351,18.5727,18.7259,N/E
01/07/2016,18.6014,18.5862,18.5699,18.5735,18.5789,18.5799,18.5855,18.5380,18.6464,18.5782,18.5835,18.5846,18.5901,18.5327,18.6578,18.5812,18.5865,18.5876,18.5932,18.5357,18.6609,N/E
01/08/2016,18.4749,18.4715,18.4760,18.4703,18.4753,18.4809,18.4859,18.4245,18.5270,18.4741,18.4791,18.4853,18.4903,18.4145,18.5407,18.4768,18.4818,18.4880,18.4930,18.4172,18.5434,N/E
01/09/2016,19.1924,19.1678,19.1386,19.1895,19.1958,19.1644,19.1705,19.1175,19.2543,19.1955,19.2017,19.1725,19.1786,19.1061,19.2737,19.1989,19.2052,19.1761,19.1822,19.1097,19.2773,N/E
01/10/2016,18.8924,18.9157,18.9480,18.8685,18.8747,18.8778,18.8839,18.8275,18.9430,18.8738,18.8800,18.8838,18.8899,18.8277,18.9554,18.8779,18.8841,18.8879,18.8940,18.8318,18.9595,N/E
01/11/2016,20.1185,20.0371,19.9425,20.1148,20.1224,20.1149,20.1223,20.0341,20.1890,20.1228,20.1304,20.1238,20.1311,20.0125,20.2224,20.1284,20.1360,20.1302,20.1375,20.0189,20.2288,N/E
01/12/2016,20.5206,20.5156,20.5137,20.5033,20.5110,20.5125,20.5201,20.4619,20.5591,20.5122,20.5199,20.5200,20.5277,20.4658,20.5826,20.5171,20.5248,20.5249,20.5326,20.4708,20.5875,N/E
01/01/2017,21.3853,21.3775,21.3732,21.3523,21.3627,21.3814,21.3887,21.2815,21.4595,21.3600,21.3703,21.3865,21.3938,21.2864,21.4801,21.3653,21.3756,21.3918,21.3991,21.2917,21.4854,N/E
01/02/2017,20.2905,20.3324,20.3812,20.2704,20.2772,20.2355,20.2423,20.2299,20.3221,20.2802,20.2870,20.2562,20.2629,20.2007,20.3494,20.2868,20.2936,20.2627,20.2695,20.2073,20.3560,N/E
01/03/2017,19.3010,19.3556,19.4067,19.2842,19.2908,19.2660,19.2726,19.2420,19.3559,19.2935,19.3001,19.2751,19.2817,19.2238,19.3551,19.2998,19.3064,19.2814,19.2880,19.2300,19.3613,N/E
01/04/2017,18.7875,18.7784,18.7584,18.7644,18.7694,18.7576,18.7626,18.7195,18.8083,18.7737,18.7787,18.7679,18.7729,18.7286,18.8448,18.7807,18.7857,18.7749,18.7799,18.7356,18.8518,N/E
01/05/2017,18.7557,18.7679,18.7862,18.7548,18.7599,18.7405,18.7476,18.7043,18.7928,18.7630,18.7681,18.7473,18.7543,18.7062,18.8094,18.7685,18.7736,18.7528,18.7599,18.7117,18.8149,N/E
01/06/2017,18.1326,18.1612,18.1901,18.1248,18.1300,18.1274,18.1326,18.0750,18.1640,18.1326,18.1378,18.1315,18.1367,18.0836,18.1842,18.1380,18.1432,18.1369,18.1421,18.0890,18.1896,N/E
01/07/2017,17.8283,17.8378,17.8513,17.8119,17.8177,17.8016,17.8074,17.7910,17.8614,17.8176,17.8234,17.8067,17.8125,17.7799,17.8678,17.8222,17.8280,17.8113,17.8171,17.7845,17.8724,N/E
01/08/2017,17.8070,17.8092,17.8078,17.8019,17.8081,17.7769,17.7831,17.7690,17.8388,17.8087,17.8149,17.7842,17.7904,17.7570,17.8486,17.8138,17.8200,17.7893,17.7955,17.7620,17.8536,N/E
01/09/2017,17.8357,17.8192,17.7991,17.8181,17.8241,17.8189,17.8249,17.7912,17.8473,17.8271,17.8331,17.8248,17.8308,17.7929,17.8718,17.8330,17.8390,17.8306,17.8366,17.7988,17.8777,N/E
01/10/2017,18.8161,18.7712,18.7247,18.7909,18.7973,18.8124,18.8189,18.7559,18.8471,18.7990,18.8054,18.8201,18.8265,18.7620,18.8773,18.8051,18.8115,18.8261,18.8325,18.7680,18.8834,N/E
01/11/2017,18.9158,18.9420,18.9770,18.8948,18.9009,18.8949,18.9010,18.8659,18.9399,18.9056,18.9117,18.9057,18.9119,18.8651,18.9637,18.9138,18.9199,18.9139,18.9200,18.8732,18.9718,N/E
01/12/2017,19.1812,19.1265,19.0625,19.1541,19.1609,19.1733,19.1801,19.1150,19.1974,19.1684,19.1752,19.1876,19.1944,19.1187,19.2373,19.1761,19.1829,19.1952,19.2020,19.1264,19.2450,N/E
01/01/2018,18.9074,18.9554,19.0025,18.9033,18.9102,18.8904,18.8973,18.8628,18.9397,18.9113,18.9182,18.8962,18.9031,18.8506,18.9629,18.9165,18.9234,18.9017,18.9085,18.8561,18.9684,N/E
01/02/2018,18.6449,18.6330,18.6282,18.6317,18.6386,18.6186,18.6255,18.5943,18.6849,18.6414,18.6483,18.6298,18.6366,18.5854,18.7099,18.6475,18.6543,18.6358,18.6427,18.5914,18.7159,N/E
01/03/2018,18.6308,18.6604,18.6839,18.6182,18.6245,18.6098,18.6161,18.5865,18.6481,18.6305,18.6367,18.6237,18.6299,18.5766,18.6722,18.6373,18.6435,18.6305,18.6367,18.5834,18.6791,N/E
01/04/2018,18.3872,18.3626,18.3464,18.3250,18.3644,18.3804,18.3866,18.3351,18.4158,18.3329,18.3723,18.3886,18.3948,18.3257,18.4407,18.3694,18.3782,18.3941,18.4003,18.3312,18.4462,N/E
01/05/2018,19.5910,19.5370,19.4894,19.5669,19.5743,19.5478,19.5552,19.5247,19.6352,19.5758,19.5832,19.5539,19.5613,19.5010,19.6536,19.5821,19.5895,19.5603,19.5677,19.5073,19.6600,N/E
01/06/2018,20.3032,20.3168,20.3105,20.2900,20.2979,20.2836,20.2915,20.2372,20.3604,20.2993,20.3071,20.2944,20.3022,20.2155,20.3950,20.3053,20.3132,20.3005,20.3083,20.2215,20.4010,N/E
01/07/2018,19.0095,19.0570,19.1171,19.0132,19.0211,18.9865,18.9944,18.9597,19.0629,19.0209,19.0288,18.9949,19.0028,18.9391,19.0822,19.0263,19.0341,19.0003,19.0082,18.9445,19.0875,N/E
01/08/2018,18.8575,18.8343,18.8089,18.1512,18.1589,18.1432,18.1509,18.1015,18.2080,18.5050,18.5127,18.4974,18.5051,18.4403,18.5838,18.8557,18.8633,18.8483,18.8560,18.7912,18.9347,N/E
01/09/2018,19.0154,19.0382,19.0539,19.0113,19.0183,18.9864,18.9934,18.9725,19.0520,19.0191,19.0262,18.9953,19.0024,18.9608,19.0693,19.0245,19.0316,19.0008,19.0079,18.9663,19.0748,N/E
01/10/2018,19.1859,19.1165,19.0638,19.1459,19.1528,19.1878,19.1947,19.1074,19.2319,19.1531,19.1600,19.1946,19.2015,19.1148,19.2640,19.1585,19.1653,19.2000,19.2069,19.1202,19.2694,N/E
01/11/2018,20.2612,20.2598,20.2500,20.2351,20.2427,20.2345,20.2421,20.1941,20.2992,20.2474,20.2551,20.2470,20.2546,20.1787,20.3291,20.2553,20.2629,20.2548,20.2625,20.1865,20.3369,N/E
01/12/2018,20.1112,20.1477,20.1775,20.0997,20.1080,20.0854,20.0937,20.0573,20.1581,20.1048,20.1130,20.0913,20.0996,20.0434,20.1690,20.1098,20.1181,20.0964,20.1046,20.0484,20.1740,N/E
01/01/2019,19.1651,19.1929,19.2154,19.1687,19.1754,19.1450,19.1517,19.1266,19.1991,19.1723,19.1791,19.1487,19.1554,19.1150,19.2172,19.1761,19.1829,19.1526,19.1593,19.1189,19.2211,N/E
01/02/2019,19.2049,19.1932,19.1902,19.1873,19.1935,19.1893,19.1955,19.1538,19.2323,19.1918,19.1981,19.1928,19.1990,19.1543,19.2508,19.1962,19.2024,19.1971,19.2034,19.1586,19.2552,N/E
01/03/2019,19.2477,19.2419,19.2339,19.2310,19.2369,19.2328,19.2388,19.2015,19.2680,19.2358,19.2418,19.2384,19.2444,19.1987,19.2882,19.2403,19.2462,19.2429,19.2488,19.2032,19.2927,N/E
01/04/2019,18.9864,19.0048,19.0231,18.9745,18.9802,18.9659,18.9716,18.9557,19.0168,18.9793,18.9850,18.9697,18.9754,18.9458,19.0162,18.9840,18.9897,18.9745,18.9802,18.9506,19.0211,N/E
01/05/2019,19.1197,19.0909,19.0883,19.1269,19.1326,19.0980,19.1037,19.0758,19.1560,19.1316,19.1373,19.1012,19.1069,19.0682,19.1636,19.1362,19.1419,19.1058,19.1115,19.0729,19.1683,N/E
01/06/2019,19.2745,19.2962,19.2912,19.2593,19.2650,19.2619,19.2676,19.2238,19.3055,19.2639,19.2695,19.2670,19.2726,18.7244,19.3169,19.2685,19.2741,19.2716,19.2772,18.7290,19.3215,N/E
01/07/2019,19.0534,19.0628,19.0669,19.0444,19.0497,19.0397,19.0450,19.0223,19.0668,19.0488,19.0541,19.0456,19.0509,19.0118,19.0963,19.0532,19.0584,19.0500,19.0552,19.0162,19.1007,N/E
01/08/2019,19.6850,19.6361,19.5896,19.6735,19.6796,19.6849,19.6911,19.6381,19.7172,19.6787,19.6848,19.6909,19.6971,19.6050,19.7434,19.6836,19.6898,19.6962,19.7023,19.6103,19.7487,N/E
01/09/2019,19.5865,19.6033,19.6242,19.5795,19.5851,19.5774,19.5830,19.5513,19.6134,19.5845,19.5900,19.5809,19.5865,19.5466,19.6226,19.5891,19.5946,19.5855,19.5911,19.5512,19.6272,N/E
01/10/2019,19.3242,19.3476,19.3701,19.3207,19.3258,19.3186,19.3237,19.2940,19.3403,19.3249,19.3301,19.3226,19.3277,19.2896,19.3591,19.3295,19.3346,19.3271,19.3322,19.2942,19.3637,N/E
01/11/2019,19.3325,19.3155,19.2931,19.3099,19.3151,19.3228,19.3279,19.2912,19.3465,19.3146,19.3198,19.3282,19.3333,19.2897,19.3735,19.3189,19.3240,19.3324,19.3376,19.2940,19.3778,N/E
01/12/2019,19.1071,19.1406,19.1776,19.1028,19.1081,19.0933,19.0987,19.0797,19.1271,19.1072,19.1125,19.0976,19.1029,19.0768,19.1359,19.1120,19.1174,19.1024,19.1077,19.0817,19.1407,N/E
01/01/2020,18.8040,18.8020,18.8060,18.7937,18.7986,18.7862,18.7912,18.7724,18.8302,18.7978,18.8027,18.7895,18.7944,18.7675,18.8366,18.8021,18.8070,18.7938,18.7987,18.7717,18.8409,N/E
01/02/2020,18.8443,18.7986,18.7664,18.8402,18.8453,18.8271,18.8322,18.7986,18.8771,18.8442,18.8494,18.8344,18.8395,18.7955,18.8901,18.8483,18.8534,18.8384,18.8436,18.7995,18.8942,N/E
01/03/2020,22.3784,22.2018,21.9690,22.3831,22.4018,22.3329,22.3516,22.2240,22.5514,22.3873,22.4060,22.3452,22.3640,22.1557,22.5750,22.3913,22.4100,22.3493,22.3680,22.1597,22.5790,N/E
01/04/2020,24.2658,24.2437,24.2579,24.2174,24.2400,24.2402,24.2628,24.1476,24.3554,24.2266,24.2492,24.2501,24.2727,24.1332,24.4214,24.2366,24.2592,24.2596,24.2822,24.1427,24.4309,N/E
01/05/2020,23.4230,23.5105,23.6004,23.3911,23.4097,23.3868,23.4047,23.3231,23.4944,23.3979,23.4165,23.3912,23.4091,23.3090,23.5322,23.4048,23.4234,23.3981,23.4159,23.3158,23.5391,N/E
01/06/2020,22.2990,22.2575,22.2153,22.2548,22.2692,22.2978,22.3122,22.1884,22.3815,22.2590,22.2735,22.2955,22.3100,22.1673,22.4187,22.2633,22.2777,22.2998,22.3142,22.1716,22.4230,N/E
01/07/2020,22.4033,22.4419,22.4836,22.3875,22.3986,22.3749,22.3860,22.3367,22.4552,22.3917,22.4028,22.3749,22.3860,22.3196,22.4817,22.3960,22.4070,22.3791,22.3902,22.3239,22.4859,N/E
01/08/2020,22.2072,22.2221,22.2370,22.1899,22.1994,22.1892,22.1987,22.1527,22.2588,22.1939,22.2034,22.1915,22.2010,22.1357,22.2698,22.1978,22.2073,22.1954,22.2049,22.1397,22.2737,N/E
01/09/2020,21.6810,21.6688,21.6450,21.6610,21.6699,21.6645,21.6734,21.5989,21.7457,21.6650,21.6739,21.6728,21.6817,21.5813,21.7867,21.6688,21.6777,21.6767,21.6856,21.5852,21.7906,N/E
01/10/2020,21.2705,21.3111,21.3558,21.2618,21.2777,21.2373,21.2532,21.2131,21.3210,21.2664,21.2823,21.2436,21.2595,21.2022,21.3426,21.2729,21.2888,21.2501,21.2660,21.2087,21.3492,N/E
01/11/2020,20.3819,20.4404,20.5088,20.3729,20.3831,20.3404,20.3506,20.3095,20.4365,20.3761,20.3864,20.3482,20.3584,20.3092,20.4528,20.3794,20.3896,20.3515,20.3617,20.3125,20.4561,N/E
01/12/2020,19.9651,19.9756,19.9821,19.9494,19.9584,19.9505,19.9594,19.9098,20.0154,19.9529,19.9619,19.9555,19.9645,19.8958,20.0385,19.9565,19.9655,19.9591,19.9680,19.8994,20.0420,N/E
01/01/2021,19.9215,19.9057,19.8889,19.9194,19.9292,19.8998,19.9097,19.8659,19.9773,19.9226,19.9324,19.9033,19.9132,19.8435,20.0023,19.9258,19.9356,19.9065,19.9164,19.8467,20.0055,N/E
01/02/2021,20.3097,20.2721,20.2415,20.3062,20.3156,20.2853,20.2947,20.2487,20.3610,20.3103,20.3197,20.2897,20.2991,20.2464,20.3801,20.3144,20.3238,20.2938,20.3032,20.2505,20.3843,N/E
01/03/2021,20.7555,20.7781,20.7895,20.7488,20.7590,20.7332,20.7434,20.7030,20.8110,20.7533,20.7635,20.7411,20.7513,20.6710,20.8340,20.7598,20.7700,20.7475,20.7577,20.6774,20.8405,N/E
01/04/2021,20.0153,20.0282,20.0534,20.0121,20.0213,20.0196,20.0288,19.9830,20.0612,20.0162,20.0254,20.0256,20.0348,19.9811,20.0686,20.0202,20.0294,20.0296,20.0388,19.9851,20.0726,N/E
01/05/2021,19.9631,19.9756,19.9829,19.9568,19.9650,19.9648,19.9730,19.9257,20.0019,19.9601,19.9683,19.9677,19.9759,19.9142,20.0301,19.9633,19.9715,19.9710,19.9791,19.9174,20.0333,N/E
01/06/2021,20.0301,20.0308,20.0366,20.0095,20.0176,20.0145,20.0226,19.9809,20.0683,20.0129,20.0211,20.0160,20.0242,19.9517,20.0964,20.0164,20.0245,20.0195,20.0276,19.9551,20.0999,N/E
01/07/2021,19.9701,19.9729,19.9715,19.9505,19.9587,19.9566,19.9649,19.9293,20.0029,19.9543,19.9625,19.9600,19.9682,19.9198,20.0207,19.9581,19.9664,19.9638,19.9720,19.9237,20.0246,N/E
01/08/2021,20.0761,20.0664,20.0529,19.6817,19.6890,19.6837,19.6910,19.6545,19.7293,19.8777,19.8850,19.8811,19.8884,19.8402,19.9338,20.0736,20.0809,20.0771,20.0844,20.0362,20.1298,N/E
01/09/2021,20.0487,20.0248,20.0078,20.0239,20.0310,20.0460,20.0531,20.0055,20.0644,20.0284,20.0355,20.0506,20.0577,20.0121,20.0863,20.0322,20.0392,20.0544,20.0614,20.0159,20.0900,N/E
01/10/2021,20.4626,20.4641,20.4723,20.4514,20.4581,20.4383,20.4449,20.4222,20.4985,20.4563,20.4630,20.4431,20.4497,20.4026,20.5171,20.4605,20.4671,20.4472,20.4539,20.4068,20.5212,N/E
01/11/2021,20.9004,20.8546,20.7843,20.8796,20.8875,N/E,N/E,20.8338,20.9493,20.8865,20.8944,N/E,N/E,20.8222,20.9757,20.8937,20.9016,N/E,N/E,20.8294,20.9830,20.8942
01/12/2021,20.8918,20.9344,20.9873,20.8604,20.8699,N/E,N/E,20.8385,20.9263,20.8649,20.8744,N/E,N/E,20.8236,20.9613,20.8692,20.8787,N/E,N/E,20.8279,20.9657,20.8987
01/01/2022,20.4978,20.4898,20.4734,20.4748,20.4837,N/E,N/E,20.4490,20.5338,20.4790,20.4879,N/E,N/E,20.4444,20.5579,20.4829,20.4919,N/E,N/E,20.4486,20.5621,20.5076
01/02/2022,20.4495,20.4605,20.4823,20.4397,20.4480,N/E,N/E,20.4050,20.4784,20.4444,20.4527,N/E,N/E,20.3970,20.5182,20.4491,20.4574,N/E,N/E,20.4017,20.5229,20.4542
01/03/2022,20.5562,20.5796,20.6061,20.5356,20.5440,N/E,N/E,20.5107,20.5891,20.5404,20.5488,N/E,N/E,20.4899,20.6086,20.5454,20.5538,N/E,N/E,20.4949,20.6135,20.5377
01/04/2022,20.1088,20.0845,20.0475,20.0827,20.0907,N/E,N/E,20.0527,20.1351,20.0888,20.0968,N/E,N/E,20.0304,20.1575,20.0944,20.1024,N/E,N/E,20.0361,20.1632,20.0851
01/05/2022,20.0305,20.0614,20.1101,20.0052,20.0130,N/E,N/E,19.9745,20.0740,20.0103,20.0181,N/E,N/E,19.9659,20.0860,20.0154,20.0231,N/E,N/E,19.9710,20.0911,20.0314
01/06/2022,20.0237,20.0038,19.9743,20.0042,20.0119,N/E,N/E,19.9749,20.0639,20.0089,20.0167,N/E,N/E,19.9461,20.0808,20.0139,20.0216,N/E,N/E,19.9511,20.0858,20.0082
01/07/2022,20.5467,20.5365,20.5254,20.5307,20.5394,N/E,N/E,20.4786,20.6048,20.5363,20.5450,N/E,N/E,20.4718,20.6142,20.5415,20.5503,N/E,N/E,20.4771,20.6194,20.5273
01/08/2022,20.1209,20.1319,20.1420,20.1121,20.1205,N/E,N/E,20.0803,20.1568,20.1170,20.1254,N/E,N/E,20.0652,20.1881,20.1217,20.1301,N/E,N/E,20.0700,20.1929,20.1349
01/09/2022,20.0750,20.0752,20.0730,20.0661,20.0742,N/E,N/E,20.0210,20.1164,20.0714,20.0795,N/E,N/E,20.0096,20.1342,20.0766,20.0847,N/E,N/E,20.0148,20.1394,20.0666
01/10/2022,19.9845,19.9973,20.0146,19.9797,19.9867,N/E,N/E,19.9464,20.0213,19.9847,19.9917,N/E,N/E,19.9400,20.0266,19.9897,19.9968,N/E,N/E,19.9450,20.0316,19.9891
01/11/2022,19.4449,19.4663,19.4970,19.4361,19.4421,N/E,N/E,19.4034,19.4763,19.4415,19.4475,N/E,N/E,19.3966,19.4903,19.4473,19.4533,N/E,N/E,19.4026,19.4962,19.4260
01/12/2022,19.5930,19.5894,19.5825,19.5743,19.5831,N/E,N/E,19.5482,19.6297,19.5809,19.5897,N/E,N/E,19.5303,19.6514,19.5866,19.5954,N/E,N/E,19.5360,19.6571,19.5850
01/01/2023,18.9863,19.0171,19.0436,18.9841,18.9918,N/E,N/E,18.9530,19.0199,18.9887,18.9964,N/E,N/E,18.9328,19.0317,18.9933,19.0010,N/E,N/E,18.9374,19.0363,18.9677
01/02/2023,18.5986,18.6222,18.6418,18.5891,18.5956,N/E,N/E,18.5537,18.6369,18.5955,18.6020,N/E,N/E,18.5325,18.6513,18.6009,18.6074,N/E,N/E,18.5379,18.6567,18.5727
01/03/2023,18.3749,18.3887,18.4030,18.3259,18.3744,N/E,N/E,18.3249,18.4264,18.3314,18.3799,N/E,N/E,18.3036,18.4462,18.3368,18.3853,N/E,N/E,18.3090,18.4516,18.3757
01/04/2023,18.0855,18.0879,18.0891,18.0781,18.0843,N/E,N/E,18.0536,18.1095,18.0852,18.0915,N/E,N/E,18.0456,18.1162,18.0928,18.0990,N/E,N/E,18.0532,18.1238,18.0737
01/05/2023,17.7373,17.7489,17.7680,17.7342,17.7402,N/E,N/E,17.7011,17.7641,17.7396,17.7455,N/E,N/E,17.6904,17.7698,17.7449,17.7509,N/E,N/E,17.6957,17.7751,17.7234
01/06/2023,17.2412,17.2688,17.2930,17.2397,17.2456,N/E,N/E,17.2076,17.2665,17.2449,17.2509,N/E,N/E,17.2047,17.2710,17.2498,17.2557,N/E,N/E,17.2095,17.2759,17.2303
01/07/2023,16.9049,16.9242,16.9447,16.8899,16.8956,N/E,N/E,16.8658,16.9253,16.8940,16.8997,N/E,N/E,16.8637,16.9497,16.8981,16.9039,N/E,N/E,16.8679,16.9539,16.9081
01/08/2023,16.9766,16.9685,16.9660,16.9682,16.9739,N/E,N/E,16.9407,17.0115,16.9730,16.9788,N/E,N/E,16.9346,17.0265,16.9781,16.9839,N/E,N/E,16.9397,17.0316,16.9860
01/09/2023,17.3077,17.2841,17.2426,17.3028,17.3089,N/E,N/E,17.2652,17.3421,17.3069,17.3130,N/E,N/E,17.2643,17.3560,17.3108,17.3169,N/E,N/E,17.2681,17.3598,17.3172
01/10/2023,18.0823,18.0540,18.0338,18.0790,18.0859,N/E,N/E,17.9950,18.1563,18.0830,18.0899,N/E,N/E,18.0086,18.1572,18.0870,18.0939,N/E,N/E,18.0126,18.1611,18.0833
01/11/2023,17.3767,17.4099,17.4537,17.3683,17.3743,N/E,N/E,17.3288,17.4096,17.3725,17.3785,N/E,N/E,17.3270,17.4408,17.3766,17.3826,N/E,N/E,17.3313,17.4452,17.3849
01/12/2023,17.1860,17.2099,17.2253,17.1734,17.1793,N/E,N/E,17.1464,17.2299,17.1782,17.1841,N/E,N/E,17.1260,17.2401,17.1827,17.1886,N/E,N/E,17.1305,17.2446,17.1813
01/01/2024,17.0873,17.0762,17.0626,17.0781,17.0838,N/E,N/E,17.0376,17.1209,17.0819,17.0876,N/E,N/E,17.0450,17.1276,17.0858,17.0915,N/E,N/E,17.0488,17.1315,17.0775
01/02/2024,17.0898,17.0948,17.0996,17.0783,17.0832,N/E,N/E,17.0659,17.1056,17.0824,17.0873,N/E,N/E,17.0631,17.1165,17.0868,17.0917,N/E,N/E,17.0675,17.1209,17.0923
01/03/2024,16.7918,16.8213,16.8445,16.7930,16.7975,N/E,N/E,16.7684,16.8100,16.7974,16.8019,N/E,N/E,16.7586,16.8179,16.8016,16.8060,N/E,N/E,16.7627,16.8220,16.7819
01/04/2024,16.8104,16.7848,16.7691,16.8134,16.8184,N/E,N/E,16.7644,16.8417,16.8171,16.8221,N/E,N/E,16.7605,16.8516,16.8205,16.8255,N/E,N/E,16.7642,16.8552,16.8033
01/05/2024,16.7936,16.7971,16.8011,16.7887,16.7934,N/E,N/E,16.7670,16.8165,16.7926,16.7973,N/E,N/E,16.7586,16.8339,16.7965,16.8012,N/E,N/E,16.7625,16.8378,16.7964
01/06/2024,18.2174,18.1559,18.0839,18.2174,18.2280,N/E,N/E,18.1642,18.2593,18.2214,18.2321,N/E,N/E,18.1417,18.3262,18.2255,18.2362,N/E,N/E,18.1458,18.3303,18.2456
01/07/2024,18.1117,18.0965,18.0786,18.1032,18.1101,N/E,N/E,18.0603,18.1447,18.1069,18.1138,N/E,N/E,18.0598,18.1655,18.1105,18.1174,N/E,N/E,18.0634,18.1692,18.1167
01/08/2024,19.1515,19.1035,19.0568,19.1338,19.1431,N/E,N/E,19.0794,19.2229,19.1381,19.1474,N/E,N/E,19.0768,19.2413,19.1425,19.1517,N/E,N/E,19.0811,19.2457,19.1807
01/09/2024,19.6316,19.6321,19.6395,19.5985,19.6079,N/E,N/E,19.5410,19.6742,19.6033,19.6127,N/E,N/E,19.5476,19.6988,19.6080,19.6174,N/E,N/E,19.5523,19.7035,19.6261
01/10/2024,19.7062,19.6883,19.6659,19.6992,19.7083,N/E,N/E,19.6603,19.7430,19.7036,19.7127,N/E,N/E,19.6417,19.7695,19.7084,19.7175,N/E,N/E,19.6464,19.7743,19.7102
01/11/2024,20.3455,20.3313,20.3185,20.3262,20.3368,N/E,N/E,20.2547,20.3968,20.3344,20.3449,N/E,N/E,20.2400,20.4397,20.3435,20.3541,N/E,N/E,20.2492,20.4488,20.3439
01/12/2024,20.2661,20.2428,20.2382,20.2510,20.2600,N/E,N/E,20.2087,20.3165,20.2575,20.2665,N/E,N/E,20.2028,20.3442,20.2639,20.2729,N/E,N/E,20.2092,20.3506,20.2784
01/01/2025,20.5490,20.5572,20.5599,20.4947,20.5532,N/E,N/E,20.4785,20.6138,20.4996,20.5581,N/E,N/E,20.4719,20.6204,20.5045,20.5629,N/E,N/E,20.4768,20.6253,20.5465
01/02/2025,20.4571,20.4623,20.4612,20.4612,20.4687,N/E,N/E,20.4119,20.4987,20.4655,20.4730,N/E,N/E,20.3877,20.5262,20.4698,20.4773,N/E,N/E,20.3921,20.5305,20.4553
01/03/2025,20.2417,20.2452,20.2488,20.2402,20.2474,N/E,N/E,20.1934,20.2862,20.2444,20.2516,N/E,N/E,20.1906,20.3033,20.2484,20.2556,N/E,N/E,20.1948,20.3074,20.2497
01/04/2025,20.0564,20.0978,20.1385,20.0438,20.0520,N/E,N/E,19.9944,20.1084,20.0481,20.0563,N/E,N/E,19.9777,20.1238,20.0527,20.0609,N/E,N/E,19.9824,20.1284,20.0393
01/05/2025,19.4355,19.4461,19.4585,19.4314,19.4375,N/E,N/E,19.4074,19.4589,19.4356,19.4417,N/E,N/E,19.3961,19.4711,19.4395,19.4456,N/E,N/E,19.4000,19.4750,19.4307
01/06/2025,19.0300,19.0563,19.0791,19.0264,19.0354,N/E,N/E,19.0016,19.0588,19.0294,19.0384,N/E,N/E,18.9927,19.0651,19.0324,19.0414,N/E,N/E,18.9957,19.0681,19.0236
01/07/2025,18.6909,18.6925,18.6948,18.6855,18.6909,N/E,N/E,18.6496,18.7166,18.6882,18.6937,N/E,N/E,18.6519,18.7314,18.6912,18.6966,N/E,N/E,18.6548,18.7343,18.6894
01/08/2025,18.7063,18.7136,18.7204,18.6963,18.7016,N/E,N/E,18.6746,18.7326,18.6993,18.7046,N/E,N/E,18.6723,18.7462,18.7021,18.7074,N/E,N/E,18.6750,18.7490,18.7086
01/09/2025,18.4990,18.5138,18.5281,18.4859,18.4904,N/E,N/E,18.4734,18.5253,18.4886,18.4931,N/E,N/E,18.4632,18.5306,18.4915,18.4960,N/E,N/E,18.4660,18.5334,18.4983
01/10/2025,18.4296,18.4192,18.4111,18.4189,18.4233,N/E,N/E,18.3989,18.4474,18.4216,18.4260,N/E,N/E,18.3990,18.4637,18.4242,18.4287,N/E,N/E,18.4017,18.4663,18.4353
01/11/2025,18.4185,18.4324,18.4425,18.4142,18.4189,N/E,N/E,18.3936,18.4396,18.4169,18.4217,N/E,N/E,18.3869,18.4496,18.4197,18.4244,N/E,N/E,18.3897,18.4524,18.4130
